,elec_tra,elec_tes,elec
286,3141.5486,,3106.0
287,2965.4792,,2860.0
288,2583.0088,,2606.0
289,2481.5732,,2471.0
290,2418.4758,,2440.0
291,2492.098,,2439.0
292,2461.157,,2456.0
293,2586.5957,,2559.0
294,2848.585,,2808.0
295,3113.1094,,3062.0
296,3370.5269,,3340.0
297,3553.0447,,3577.0
298,3620.7446,,3588.0
299,3562.5693,,3552.0
300,3421.299,,3350.0
301,3368.3682,,3474.0
302,3534.6675,,3385.0
303,3324.8162,,3347.0
304,3364.4158,,3398.0
305,3459.033,,3443.0
306,3523.0012,,3518.0
307,3443.8547,,3401.0
308,3273.689,,3256.0
309,3098.532,,3121.0
310,2981.5066,,3026.0
311,2888.3633,,2809.0
312,2570.967,,2574.0
313,2437.0828,,2449.0
314,2407.6594,,2429.0
315,2455.323,,2435.0
316,2427.886,,2452.0
