,elec_tra,elec_tes,elec
12758,4347.13,,4336.0
12759,4290.3896,,4274.0
12760,4243.1235,,4218.0
12761,4083.8435,,4090.9998
12762,4013.1338,,4074.0002
12763,3971.5447,,3862.9998
12764,3587.5725,,3620.0
12765,3371.2485,,3375.0
12766,3168.6794,,3222.0
12767,2929.0637,,2989.0
12768,2689.902,,2730.0
12769,2549.1208,,2556.0
12770,2472.2295,,2475.0
12771,2474.9302,,2470.0
12772,2463.3862,,2492.0
12773,2494.9763,,2545.0
12774,2731.8708,,2667.0
12775,2920.53,,2914.0
12776,3262.2178,,3295.0
12777,3609.9285,,3668.0
12778,3818.586,,3837.0
12779,3890.4678,,3881.9998
12780,3803.0334,,3718.0
12781,3737.1643,,3877.0
12782,3887.4668,,3900.0
12783,3876.446,,3818.9998
12784,3774.0056,,3721.0
12785,3665.4043,,3677.0
12786,3675.7234,,3677.0
12787,3571.8604,,3497.0
12788,3255.0334,,3309.0
12789,3095.5547,,3112.0
12790,2917.7827,,3014.0
12791,2831.4895,,2837.0
12792,2573.9456,,2617.0
12793,2457.2454,,2463.0
12794,2413.0037,,2396.0
12795,2395.185,,2393.0
12796,2374.1323,,2403.0
12797,2359.6062,,2414.0
12798,2495.8765,,2450.0
12799,2601.2983,,2609.0
12800,2857.3518,,2879.0
12801,3118.8848,,3108.0
12802,3197.239,,3144.0
12803,3123.8496,,3172.0
12804,3118.9678,,3098.0
12805,3092.6328,,3082.0
12806,3054.6719,,3053.0
12807,3013.8376,,3054.0
12808,3089.6467,,3099.0
12809,3195.9307,,3171.0
12810,3261.3254,,3205.0
12811,3175.202,,3121.0
12812,2986.4607,,2996.0
12813,2822.5188,,2834.0
12814,2644.263,,2706.0
12815,2542.2524,,2550.0
12816,2414.588,,2382.0
12817,2312.1807,,2267.0
